,img_ids,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135,label
1177,COVID-743.png,16.38942528735632,15.826749859260646,12.278804597701157,17.355038468755847,0.9507396528650911,0.9566058718596427,0.9714582704869562,0.9458894088937999,0.13665492738984344,0.12927524218173705,0.15670773745790323,0.13073849596524886,605.1654252873566,519.8616532182396,341.64662068965526,648.5221429911804,0.0030766442066323184,0.00216746809247798,0.002914200554894966,0.0022670880390091752,0.05546750586273299,0.046556074710804175,0.05398333590002535,0.04761394794605017,covid
1178,COVID-2495.png,17.446666666666673,18.293535372490147,12.333057471264368,17.898949146181266,0.9472071017553136,0.9403859681850231,0.9675451259413916,0.9402209992086549,0.11832245349723011,0.08701413932597665,0.12014402876606665,0.10114704167843742,617.6663448275863,681.237896415838,365.00800000000004,683.1684180896979,0.0009944193420531123,0.0006597613739527036,0.0007823976747258554,0.0007769088145283359,0.03153441520074714,0.02568582048431982,0.02797137241405676,0.02787308405125518,covid
1179,COVID-867.png,18.977011494252885,18.25694314130231,14.60634482758621,19.537014449240015,0.9263212933788012,0.9334013460773193,0.9544803174573295,0.9238936934037443,0.09497195458031463,0.09028644345617495,0.10578404430833159,0.09088624853706931,790.7347126436787,697.799258772753,477.78068965517247,797.9698348658286,0.00027140811203593646,0.0002502960922826172,0.00029650099088386834,0.0002389243492228973,0.016474468490240785,0.015820748790200078,0.017219204130385014,0.015457177919105974,covid
1180,COVID-3184.png,14.978804597701153,14.051885907299686,9.362206896551715,14.107337211484342,0.9595666773249056,0.9650963664944833,0.9847367032535154,0.9642396010489489,0.11997972023042991,0.10652174219112351,0.11059473008558242,0.11576818077063415,469.2532873563218,395.9802026646651,172.57416091954022,406.05010320885765,0.0010842246003435084,0.0005932002531424395,0.000733352358303607,0.0006776145923967636,0.03292756596445459,0.024355702682173627,0.02708047928496848,0.026031031335634083,covid
1181,COVID-2547.png,27.096000000000036,29.56994745730905,18.64675862068967,29.252767873897522,0.8421417159389057,0.7882765105498893,0.8653393955611539,0.7894276793431735,0.1242288233306771,0.09834493148117851,0.18598381016767304,0.1030972171692391,1544.4210574712667,2057.964017639331,1330.1420229885061,2047.3816851191575,0.0046395877923107514,0.003864788227552545,0.006904230413528876,0.0038375704326194015,0.06811451968788117,0.06216742094982343,0.08309169882442455,0.061948126950049115,covid
1182,COVID-1136.png,39.82285057471265,44.11465565772191,37.92450574712645,43.98221992869208,0.7130928461577943,0.6627539171726959,0.7247919198147126,0.659722052026074,0.060233930876169996,0.03545884040448267,0.050459064126561155,0.0387679640292789,3145.03811494253,3585.059204353536,2894.3397701149424,3617.6817883280164,0.00022363852556480396,0.0001924370949595082,0.00024434086405073326,0.0001959771469648419,0.01495454865801051,0.013872169799981118,0.015631406336306827,0.013999183796380484,covid
1183,COVID-1022.png,19.024965517241384,20.2613060611747,13.263310344827588,17.91016138112217,0.929658102666427,0.9238205428941364,0.9619701451947699,0.9392813936396232,0.10013696931315548,0.0790219901641381,0.11891861605836211,0.09167213964274629,774.7492873563216,818.9737286545319,413.36427586206906,652.162647776318,0.0005419992072929056,0.00048131832355391316,0.000609080195534417,0.0005105696951441465,0.023280876428796782,0.021938968151531492,0.024679550148542357,0.02259578932332629,covid
1184,COVID-300.png,24.39209195402302,27.04236254456746,19.58050574712645,27.618690185775954,0.8837546371515852,0.8485412044677779,0.8997832232010088,0.8378735142756433,0.08599419310954805,0.054175198793607854,0.09496922813009365,0.056712040231875156,1262.0741149425307,1589.4349315068494,1056.7505287356323,1701.8575717770689,0.0002626809353943724,0.00019532899942640823,0.00035826555687673453,0.00020061431797835656,0.016207434571651753,0.013976015148332096,0.018927904186061766,0.0141638383914233,covid
1185,COVID-36.png,21.631678160919567,21.278710827547375,14.774160919540225,22.79255019703509,0.9134415850100378,0.9137841306735563,0.9481980202489878,0.9052141909600206,0.11498005323611027,0.11732014312932387,0.19290129429330888,0.11277969151937552,978.1043218390813,960.1350628635761,585.0759540229888,1055.924845186715,0.0017800681728101513,0.0017856519704864816,0.003349055357378784,0.0016948628966139136,0.04219085413700641,0.042256975406274426,0.05787102346925259,0.041168712593593615,covid
1186,COVID-3233.png,29.36767816091957,29.159176205667112,20.879356321839097,29.97715331206605,0.8478553000593527,0.8488620438889,0.9075318083837075,0.8433046616950127,0.063086611229796,0.05608043353961192,0.11870358138467474,0.057486538620209957,1639.1324597701177,1609.8290955151067,993.673011494253,1668.1202383186344,0.0003836765755053515,0.00038861671925384414,0.0007648175452503643,0.0003990156907957785,0.019587663860331877,0.019713363976091046,0.027655334842492222,0.019975377112730026,covid
1187,COVID-260.png,25.121609195402336,23.73634828297994,15.321977011494264,24.427894539313197,0.870623639106542,0.8853669132812074,0.9507538499053992,0.8840929230787953,0.11456832454136916,0.11039906141741045,0.13525520383756778,0.10355408006980768,1498.488965517243,1305.60255207356,569.7886436781608,1319.9956370801278,0.0009965892456070835,0.0010509156623468355,0.0023132736160655343,0.0009610421381380641,0.03156880177654964,0.0324178293898101,0.04809650315839536,0.031000679639937963,covid
1188,COVID-688.png,13.159034482758631,15.287295927941448,11.301609195402298,12.343638581347346,0.9649863624027744,0.9553024688147523,0.9741788318202779,0.9699652848400261,0.13190102419212268,0.0969126300188578,0.08770771774076806,0.10439418303135184,384.9742988505749,480.5370613623573,274.70988505747135,323.13112216175614,0.0004919487382745412,0.0003583650656391007,0.00043977064341392525,0.00040249632010658665,0.02217991745418682,0.018930532629566996,0.020970709177658375,0.020062310936344963,covid
